2.170937090814603835e+03,2.470549749490025988e+03,1.707598763372596750e+03,3.258041424700253401e+02,2.835664963538930579e+02,4.442130370617507288e+04,1.293299952627317850e+02,8.663485257535785422e+03,6.832328633948076458e+03,3.025618927057500514e+03,3.543113784771116570e+03,2.984105152359377462e+04,2.566669257244624532e+03,1.081923092512133962e+03,2.072786240583689050e+03,1.022071138363105774e+03,7.780210745701664564e+03,1.760212174751198290e+03,1.931871800453409094e+02,2.892506758458426930e+02,2.934958042184269971e+02,9.449603146025627893e+02,3.697171387800277671e+02,2.380250959374883678e+04,7.489039896833665807e+03,1.150745675105983901e+04,5.505559995829918080e+03,9.165466250169936757e+03,8.443741097721012920e+03,3.654491417392656331e+03,7.058897124027957943e+03,6.659665556392963481e+03,6.528389636799634900e+03,6.356458884845789726e+03,1.599612012317060726e+04,2.638476526100948831e+04,2.208267053307743481e+04,1.776247596468390839e+04,6.944779138937680727e+03,1.795581558968950276e+03,3.318792233324317635e+02,7.693664629756790418e+01,3.472797896263726579e+04
2.170828765464899789e+03,2.620444934362937602e+03,1.663324735832814895e+03,3.253588645845510428e+02,1.965015379290744590e+02,4.363972258002495801e+04,1.358558207117686720e+02,8.645829663061596875e+03,6.812799982903819910e+03,3.150160720689402751e+03,3.543113784771116570e+03,2.990542902581860471e+04,2.643400050059000023e+03,1.105475019248302488e+03,1.941954454275993612e+03,1.043006788651498027e+03,7.752184782615920994e+03,1.754690725291568697e+03,1.931871800453409094e+02,2.892506758458426930e+02,3.781508588349923912e+02,1.363609308630808528e+03,4.234239562637608856e+02,2.339908106198098176e+04,7.365111558856389820e+03,1.131883961600484145e+04,5.417792678163888922e+03,9.019354249111873287e+03,8.317004037809852889e+03,3.654491417392656331e+03,7.230703985725273924e+03,6.824370383359741027e+03,6.688452598247387868e+03,6.508892552697394422e+03,1.651553376364317228e+04,2.825694920013217052e+04,2.401121324534732412e+04,1.913063123687715779e+04,6.948398238815498189e+03,1.795581558968950276e+03,3.256408920667846019e+02,7.693664629756790418e+01,3.490501395832365961e+04
2.170676724028467106e+03,2.436431401401827316e+03,1.865133004578544842e+03,3.284840558887893280e+02,2.670796096917136424e+02,4.480964413559785316e+04,1.477209578918357806e+02,8.628049468092067400e+03,6.795638266432561068e+03,3.222614336427888702e+03,3.543113784771116570e+03,2.991247031512444664e+04,2.903757819040895356e+03,1.169845691855752420e+03,2.217939736686228571e+03,1.076083661962626820e+03,8.106131182281266774e+03,1.833808155804998478e+03,1.931871800453409094e+02,2.892506758458426930e+02,2.789161713925162189e+02,9.440752047281926025e+02,3.693708382156534071e+02,2.401570677462890671e+04,7.554086460270173120e+03,1.161095196451222000e+04,5.559740593172730769e+03,9.255664238519120772e+03,8.534307801816510619e+03,3.654491417392656331e+03,7.232619263155535009e+03,6.826207211503799044e+03,6.690237078308598029e+03,6.510591278675474314e+03,1.625094708023193198e+04,2.659210235873564307e+04,2.208349487529516409e+04,1.775573649809575727e+04,6.952620522006365718e+03,1.795581558968950276e+03,3.306315570793024108e+02,7.693664629756790418e+01,3.510922682677531702e+04
2.170548170296727676e+03,2.468353868225128736e+03,1.754897236495062771e+03,3.371254337029637895e+02,2.240219083573840919e+02,4.512048126622926793e+04,1.477209578918357806e+02,8.610144672626996908e+03,6.777339498409166481e+03,3.554930457284415752e+03,3.543113784771116570e+03,2.984406921901056558e+04,2.832313695578959596e+03,1.064664265101193905e+03,2.257489395731833611e+03,1.104681857818247408e+03,8.373219100242229615e+03,1.893064254446433551e+03,1.931871800453409094e+02,2.892506758458426930e+02,2.969332484125226301e+02,1.002890009130782119e+03,3.923822185515333558e+02,2.417955376902201533e+04,7.600039688906604169e+03,1.168141512152717223e+04,5.594226348457026688e+03,9.313074933599955330e+03,8.584238842912160180e+03,3.654491417392656331e+03,7.169717110137858981e+03,6.765889856766118100e+03,6.631631989900617555e+03,6.454794473017493146e+03,1.587717840750208416e+04,2.568079114206617669e+04,2.124377463119661843e+04,1.714741620119774598e+04,6.952017338693353850e+03,1.795581558968950276e+03,3.874003715966919117e+02,7.693664629756790418e+01,3.492155048918633838e+04
2.170068428337996920e+03,2.431444928385107232e+03,1.732907154809211079e+03,3.367924678274656571e+02,1.817766164821928783e+02,5.397914533491186739e+04,1.411951324427988936e+02,8.592115276666521822e+03,6.757176991782189361e+03,3.512954554625108358e+03,3.543113784771116570e+03,2.978270941220251552e+04,2.809598288955601220e+03,1.162559568721785581e+03,2.400579246432935633e+03,1.095549052991672397e+03,8.531487657150604718e+03,1.928144660839784592e+03,1.900144043578760318e+02,2.495615949332525645e+02,2.772507136498604723e+02,1.021323131746157628e+03,3.995942053903716555e+02,2.884261788831577360e+04,9.085261925531634915e+03,1.395671639405378664e+04,6.676151189958427494e+03,1.111422606582129083e+04,1.023630665149781453e+04,3.654491417392656331e+03,7.079024757912877249e+03,6.678954537265167346e+03,6.547140290093102521e+03,6.374322242685950187e+03,1.751909867765349190e+04,2.823426008503887715e+04,2.305715098546127774e+04,1.835676405517976309e+04,6.944175955624668859e+03,1.795581558968950276e+03,4.666271786704115812e+02,7.693664629756790418e+01,4.032495705239147355e+04
2.169846724260801693e+03,2.129697783216779953e+03,1.846461232643457151e+03,3.330926900092856613e+02,1.496864428462303067e+02,5.817511798296331835e+04,1.334827932757551991e+02,8.573961280210643963e+03,6.736190616551439234e+03,3.572547137204534920e+03,3.543113784771116570e+03,2.979276839692514477e+04,2.679393428989404129e+03,1.131923958525277385e+03,2.462011142920552629e+03,1.075877387945317423e+03,8.747714375861587541e+03,1.976477692081063651e+03,1.626390113093395939e+02,2.136072325563338836e+02,2.329267814845828468e+02,8.469542636156213575e+02,3.313721245036755363e+02,3.104759189292525843e+04,9.793345382936215174e+03,1.504054336869011240e+04,7.189499614331169141e+03,1.196883080389154202e+04,1.101919838924563010e+04,3.654491417392656331e+03,6.972218885635244078e+03,6.576619001338096496e+03,6.447644927698362153e+03,6.279515353150154624e+03,1.822325024745814153e+04,2.924629668546795438e+04,2.375914739299255598e+04,1.881096346717472989e+04,6.937540939181970316e+03,1.795581558968950276e+03,4.653795124172823989e+02,7.693664629756790418e+01,4.277475673856338108e+04
2.169324916615038092e+03,2.429281511466942902e+03,1.524350909589274352e+03,3.711565690860845734e+02,1.563888208841212304e+02,5.758913228760348284e+04,1.382288481477821165e+02,8.555682683259223268e+03,6.715064770089669764e+03,3.226282901998082707e+03,3.543113784771116570e+03,2.981590406178718695e+04,2.772292971016262982e+03,9.605828357046682413e+02,2.569580147524729909e+03,1.192518017612302401e+03,9.113286717705675983e+03,2.058045227094305574e+03,1.566951422365258395e+02,2.058006588868342988e+02,2.294442944829964688e+02,8.510308473313984905e+02,3.329670939898049937e+02,3.073848278897009732e+04,9.700059159036296478e+03,1.489854278984842313e+04,7.122218949508551304e+03,1.185682427536623436e+04,1.091593435148325443e+04,3.654491417392656331e+03,6.849394870348880431e+03,6.458996884433528976e+03,6.333239378203272281e+03,6.170440317174539814e+03,1.797365825961305381e+04,2.872361819200330865e+04,2.334499090647205594e+04,1.852951547081456738e+04,6.945382322250620746e+03,1.795581558968950276e+03,2.152224286648288967e+02,7.693664629756790418e+01,4.230333767234904371e+04
2.169252236578289740e+03,2.397579652636438823e+03,1.698865678331293793e+03,2.915460140873346973e+02,1.269389779903581541e+02,5.824886193089522567e+04,1.382288481477821165e+02,8.537279485812441635e+03,6.694188569780106263e+03,2.432930849987494184e+03,3.543113784771116570e+03,2.981992765567624156e+04,2.731852980564395239e+03,9.232902111865887491e+02,1.815403676715422080e+03,9.065212962297539434e+02,7.247700608961456965e+03,1.640437319543851117e+03,1.401327158084440612e+02,1.840478577277604870e+02,2.316359724238351987e+02,8.992037230421694858e+02,3.518148037818113494e+02,3.107811440060932728e+04,9.808994610745434329e+03,1.506556150252871339e+04,7.201854191928629007e+03,1.198939827824299755e+04,1.103767180844014365e+04,3.654491417392656331e+03,6.844383329437379871e+03,6.454198981577785162e+03,6.328571606135200454e+03,6.165988643374546882e+03,1.805823473485395880e+04,2.881187059365733876e+04,2.340114332948230003e+04,1.856283802503465995e+04,6.939953672433874090e+03,1.795581558968950276e+03,2.145985955382641350e+02,7.693664629756790418e+01,4.259591732383723865e+04
2.168988552645468189e+03,2.403116741055376679e+03,1.682567219170509361e+03,2.263908212780637541e+02,1.228769306946666973e+02,5.652643617347645340e+04,1.358558207117686720e+02,8.518751687870120804e+03,6.673286452077321883e+03,2.441416512806470564e+03,3.543113784771116570e+03,2.984406921901056558e+04,2.756533189708046393e+03,8.899536212521992411e+02,1.431431041452096451e+03,6.908049192252985904e+02,5.472462222662591557e+03,1.243322056279113895e+03,1.306980759301235366e+02,1.716565667432096518e+02,2.097984780378470191e+02,8.083758278822331249e+02,3.162782537267249836e+02,3.018629677294414432e+04,9.519609135343067464e+03,1.462143553394098490e+04,6.989814935035486997e+03,1.163640264215198295e+04,1.071280735775766516e+04,3.654491417392656331e+03,6.818250298325960102e+03,6.429181741929747659e+03,6.304231538067688234e+03,6.142773645013452551e+03,1.765051915360962448e+04,2.810629726112416756e+04,2.286624818210876401e+04,1.820190774967333709e+04,6.935731389243007470e+03,1.795581558968950276e+03,1.316287897051561799e+02,7.693664629756790418e+01,4.141977468725248764e+04
2.168402472924773974e+03,2.425589229537245956e+03,1.678543643322202115e+03,2.607450799978678333e+02,1.188148833989752404e+02,5.483055947683929116e+04,1.358558207117686720e+02,8.500099289432457226e+03,6.652359068619733989e+03,2.500756807407121414e+03,3.543113784771116570e+03,2.990039953345729737e+04,2.585077907007337672e+03,9.283526839525692367e+02,1.643838590241346083e+03,8.067352235851367368e+02,6.309791034938637495e+03,1.430786944174044720e+03,1.272500590395947029e+02,1.671280016722348591e+02,1.719038385221721796e+02,6.067842986573517692e+02,2.374052659032518591e+02,2.930854810382017604e+04,9.238793434920538857e+03,1.419093317113971170e+04,6.785340231322175896e+03,1.129600021309529438e+04,1.040074538452073830e+04,3.654491417392656331e+03,6.872969353763513936e+03,6.481567864451348214e+03,6.355197052001753946e+03,6.191379977425045581e+03,1.731476096438209788e+04,2.750758072047521637e+04,2.240654364168030588e+04,1.790196681375682238e+04,6.930302739426260814e+03,1.795581558968950276e+03,1.310049565785915036e+02,7.693664629756790418e+01,4.037741688561331830e+04
2.168062870497238237e+03,2.465346571458926064e+03,1.650967881964464596e+03,2.600614768336865268e+02,9.038055232913498571e+01,5.463776028868185676e+04,1.358558207117686720e+02,8.481322290499252631e+03,6.631069073482358363e+03,2.661706272080822600e+03,3.543113784771116570e+03,2.987525207165071697e+04,2.789221314470947163e+03,8.982042983338433260e+02,1.734929648078049695e+03,8.106638926430332504e+02,6.122830801888367205e+03,1.388698562223699128e+03,1.102570705072356105e+02,1.448097077768371435e+02,1.960599663737141327e+02,7.819128480181118448e+02,3.059245732093888819e+02,2.920685206336964984e+04,9.206292705684574685e+03,1.414115763857206184e+04,6.761146786094630443e+03,1.125572380054572932e+04,1.036324505226162000e+04,3.654491417392656331e+03,6.880509981488779886e+03,6.488788015421143427e+03,6.362220621789109828e+03,6.198077407177050191e+03,1.725942325754668491e+04,2.740424017318353071e+04,2.225749262385004113e+04,1.779281854527764517e+04,6.924874089609442308e+03,1.795581558968950276e+03,1.291334571988973607e+02,7.693664629756790418e+01,4.020812220163930033e+04
2.167683650698155361e+03,2.421853714165717065e+03,1.690395521891163298e+03,2.355004381342090198e+02,1.264312220783967291e+02,5.549180853860772913e+04,1.358558207117686720e+02,8.462420691070627072e+03,6.609611118961918692e+03,2.686284220415637265e+03,3.543113784771116570e+03,2.978975070150836109e+04,2.623993501760332038e+03,9.447493021307916479e+02,1.539883850641501795e+03,7.113229868232036779e+02,5.805907863475700651e+03,1.318154235258799872e+03,1.200410995667663485e+02,1.576598804004400449e+02,1.847098770036585051e+02,7.053258981037337207e+02,2.759598143166916770e+02,2.965734036905447283e+04,9.347974934375597513e+03,1.435829579820862818e+04,6.863670965219540449e+03,1.142640251521008759e+04,1.051945645957268607e+04,3.654491417392656331e+03,6.880168375012390243e+03,6.488460921900079484e+03,6.361902438081926448e+03,6.197774003690321479e+03,1.742264283106445509e+04,2.765218786555113911e+04,2.238384434474406953e+04,1.787439194435944955e+04,6.919445439792662000e+03,1.795581558968950276e+03,1.278857909457678659e+02,7.693664629756790418e+01,4.072874957955301943e+04
2.167225227361137058e+03,2.436413723604133793e+03,1.653186532715924614e+03,2.783759294334475385e+02,9.545811144874933518e+01,5.445201178201877337e+04,1.346693069937619214e+02,8.443394491146613291e+03,6.586238075637229485e+03,2.813473041251925224e+03,3.543113784771116570e+03,2.978270941220251552e+04,2.636630866898223758e+03,9.256609166184080095e+02,1.875957856201953973e+03,8.647343000441549066e+02,6.539096887027088087e+03,1.480111284689610329e+03,1.178325223410102893e+02,1.547591737047789593e+02,1.855345501784533440e+02,6.982161909180805424e+02,2.731781307289008964e+02,2.907521918375301902e+04,9.159550433194928701e+03,1.406925248594768527e+04,6.725191239898556887e+03,1.119586624828653294e+04,1.030745447628538386e+04,3.654491417392656331e+03,6.857291531861301337e+03,6.466557138029075759e+03,6.340594409102475765e+03,6.177454619221480243e+03,1.716652858255875981e+04,2.721824384942546021e+04,2.205459245852088134e+04,1.764807583268146118e+04,6.916429523227819118e+03,1.795581558968950276e+03,1.272619578192031611e+02,7.693664629756790418e+01,4.002544879313377169e+04
2.166704026388877537e+03,2.422018805110015364e+03,1.675799909943446892e+03,2.666643515924439498e+02,1.091675210717080091e+02,5.513234094140477828e+04,1.334827932757551991e+02,8.424243690727082139e+03,6.564120795322445701e+03,2.819022425190525155e+03,3.543113784771116570e+03,2.983199843734340539e+04,2.602408636417168509e+03,9.353631647466320373e+02,1.738280655799404030e+03,8.278648754461087265e+02,6.171779099333116392e+03,1.400383123941473968e+03,1.121219786432847201e+02,1.472590455015701423e+02,1.783469535272757298e+02,6.869193999968367734e+02,2.687582443566832922e+02,2.942569177997551742e+04,9.270384000030366224e+03,1.423890397615966504e+04,6.806080258988983587e+03,1.133052749528851200e+04,1.043121178637769663e+04,3.654491417392656331e+03,6.855130659597867634e+03,6.464488294877015505e+03,6.338581745302404670e+03,6.175535220955323894e+03,1.729202365465700132e+04,2.740788015400470977e+04,2.219068347381422791e+04,1.773819375103498896e+04,6.917635889853736444e+03,1.795581558968950276e+03,1.260142915660736946e+02,7.693664629756790418e+01,4.041571858387269458e+04
