3.471766164177752216e+04,3.558319891262516649e+03,3.618873160130256565e+03,0.000000000000000000e+00,9.424739171452069968e+02,2.286795221145889172e+03,2.171190146979353813e+03,5.514041378094576658e+02,1.320994332165768128e+02,3.425604298221287172e+04,4.335104572233693716e+02,3.682477221914950860e+03,1.378428546603390714e+03,3.311083796664005604e+03,2.610758337231614860e+03,3.353691700954523549e+04,5.082442363186877628e+03,2.115818538497009740e+03,1.104990642769387932e+03,2.277142575995342668e+03,1.082112660181205911e+03,7.956486947355841039e+03,1.813520653954888985e+03,1.227158986348649137e+02,1.611729147086360285e+02,1.576721418521732687e+02,5.229506638886909968e+02,2.046052307046995509e+02,1.778784135155889089e+04,5.560335708859877741e+03,8.624861702079360839e+03,4.141497617581872873e+03,6.894622285082170492e+03,6.365290011688171944e+03,1.686812422541028809e+03,3.412962670865012115e+03,3.194183247989010852e+03,3.140752486367382517e+03,3.096670800590754880e+03,1.010158387156699609e+04,1.557741738553592586e+04,1.293758736182123903e+04,1.107166939846132846e+04,2.916714124780414750e+03,1.342096477293227053e+03,1.971856881414066720e+02,7.693664629756790418e+01,2.465646005453068574e+04
3.471766164177752216e+04,3.558319891262516649e+03,2.969639875037542879e+03,0.000000000000000000e+00,9.424739171452069968e+02,2.217944628502896194e+03,2.300168809817948386e+03,5.481359267590578384e+02,8.858563508036661460e+01,3.507908672616558033e+04,4.450026342926191774e+02,3.681675795565026419e+03,1.377905880624306064e+03,3.266162782185769174e+03,2.610758337231614860e+03,3.348797491484983038e+04,5.084029974177909025e+03,2.651652244302920735e+03,1.154339751793576852e+03,2.173168398271718161e+03,1.076689340654672151e+03,7.959997154633828359e+03,1.814087146423851209e+03,8.833476389154526487e+01,1.160173337349020244e+02,1.333885737575367330e+02,4.942354441263164517e+02,1.933703579529798162e+02,1.822001795003204461e+04,5.701506110046510912e+03,8.845020854516735199e+03,4.249615921910718498e+03,7.074613906298218353e+03,6.532261950985771364e+03,1.686812422541028809e+03,3.552875997138768071e+03,3.326140690287091275e+03,3.270289844902420555e+03,3.222666609422049532e+03,1.042292432346447094e+04,1.608588207178748416e+04,1.332132652392402815e+04,1.136232367544351109e+04,2.915333403674416331e+03,1.342096477293227053e+03,2.175180645450925567e+02,7.693664629756790418e+01,2.525007472015959866e+04
3.471766164177752216e+04,3.558319891262516649e+03,2.390850280886927976e+03,0.000000000000000000e+00,9.424739171452069968e+02,2.436509423273073935e+03,2.005609132437593644e+03,5.536801505966684545e+02,8.992109691574903252e+01,3.683645174917408440e+04,5.599244049851174623e+02,3.680873718525075219e+03,1.377959002807760953e+03,3.446255050140980529e+03,2.610758337231614860e+03,3.308608502187030535e+04,5.157592401416694884e+03,2.269755942322633018e+03,1.160948665061428983e+03,2.258123404337628472e+03,1.092295378036688817e+03,8.081816633281388931e+03,1.840335743381660905e+03,8.405419490530303506e+01,1.103953093044991505e+02,1.221850904935390787e+02,4.521173139778811105e+02,1.768915764331509592e+02,1.914306885804261037e+04,6.009758001790376511e+03,9.345733360818703659e+03,4.499783615728328186e+03,7.491084448133173282e+03,6.920803106027905415e+03,1.686812422541028809e+03,3.640557999956026833e+03,3.408878147149559936e+03,3.351493982169202354e+03,3.301589256031351397e+03,1.113003939134687789e+04,1.720886951592200785e+04,1.418070897673840773e+04,1.201786726106263995e+04,2.918094845886414078e+03,1.342096477293227053e+03,7.595868920622277187e+01,7.693664629756790418e+01,2.671880920483521550e+04
3.471766164177752216e+04,3.558319891262516649e+03,2.391101175417882587e+03,0.000000000000000000e+00,8.801383533971987845e+02,2.505351572179533832e+03,2.074784271743144018e+03,5.598237003546773849e+02,1.956451588835232087e+02,3.532898562415468041e+04,5.088480624551182245e+02,3.680070990795152284e+03,1.377614775396316190e+03,3.275183411711767349e+03,2.610758337231614860e+03,3.220606851148188434e+04,4.922272823841782156e+03,1.527787330425326445e+03,1.088347239013469562e+03,2.253058349601434202e+03,1.048586555245896307e+03,7.710566797035960917e+03,1.756368846422213664e+03,1.574325700837060538e+02,2.067691837221614151e+02,1.798633789839527424e+02,5.767168353397513556e+02,2.256413258346869952e+02,1.835125483085941232e+04,5.776304681848554537e+03,8.974086483794848391e+03,4.322224121856371312e+03,7.195489531410197742e+03,6.650686591456695169e+03,1.686812422541049727e+03,3.673009573616502166e+03,3.439507797739268426e+03,3.381552784716328006e+03,3.330791647396646113e+03,1.082618359360230534e+04,1.672883255398527035e+04,1.383390917636636368e+04,1.175643267945712978e+04,2.916714124780450675e+03,1.342096477293227053e+03,6.406616715878385548e+01,7.693664629756790418e+01,2.591925295012640709e+04
3.471766164177752216e+04,3.558319891262516649e+03,2.735294394704432762e+03,0.000000000000000000e+00,8.286089019994558384e+02,2.510870991700105151e+03,2.285449545422868141e+03,5.138998646835624413e+02,1.117336402269950781e+02,3.220171663663750951e+04,4.852252540349935543e+02,3.679267612375117551e+03,1.377101478296900495e+03,3.294420745747586352e+03,2.610758337231614860e+03,3.224653985901846318e+04,4.602288843852851642e+03,1.438339980829243586e+03,1.216775046364108675e+03,2.012745120779003173e+03,9.741023482415084800e+02,7.203191010309416924e+03,1.642191937924869990e+03,1.132761441775687103e+02,1.487749063255232898e+02,1.469949109859379917e+02,4.786982813396907090e+02,1.872914197357206092e+02,1.670949349759538381e+04,5.281106749126045543e+03,8.209054324891390934e+03,3.952961381551255272e+03,6.580753666888641419e+03,6.086857286394311814e+03,1.686812422541028809e+03,3.416272437733222432e+03,3.197303876733013567e+03,3.143816233982367521e+03,3.099652185716955501e+03,9.934539641479976126e+03,1.531745570591994328e+04,1.278930492396579939e+04,1.095514343860764711e+04,2.916714124780414750e+03,1.342096477293227053e+03,9.897647381416908274e+01,7.693664629756790418e+01,2.369861126714591956e+04
3.471766164177752216e+04,3.558319891262516649e+03,3.512865625728731629e+03,0.000000000000000000e+00,9.424739171452069968e+02,2.577725308227112237e+03,1.956874423606580194e+03,5.644510078359245426e+02,9.081140480600396359e+01,3.123246118496273630e+04,4.807560740636185983e+02,3.678463583265114266e+03,1.376547252543423383e+03,3.440162218210584797e+03,2.610758337231614860e+03,3.274913752377505807e+04,5.242611270385675198e+03,2.090134819239681747e+03,1.113475122939912126e+03,2.299084813123975891e+03,1.111981830282127930e+03,8.226315610751713393e+03,1.870672235924677352e+03,8.560075353757153493e+01,1.124265323595670480e+02,1.313017419430618418e+02,5.005059536427935427e+02,1.958237041954618007e+02,1.620090872408432188e+04,5.124236574407756962e+03,7.967172277470584959e+03,3.835187607189281152e+03,6.384687952431363556e+03,5.907100031799788667e+03,1.686812422541028809e+03,3.227871474299028705e+03,3.019741185288213273e+03,2.969464111044587298e+03,2.929878019420830697e+03,9.560885030470904894e+03,1.473202437827634640e+04,1.237942164067438353e+04,1.063941775645134840e+04,2.916990269001614706e+03,1.342096477293227053e+03,7.404054048889393869e+01,7.693664629756790418e+01,2.292824927480343467e+04
3.471766164177752216e+04,3.558319891262516649e+03,2.698329316403945995e+03,0.000000000000000000e+00,9.424739171452069968e+02,2.603849006677445232e+03,2.190350005416121803e+03,4.832437941178387746e+02,1.126239481172500518e+02,3.475103158863731369e+04,4.335104572233693716e+02,3.677658903465083313e+03,1.376086030065979458e+03,3.111467961565546830e+03,2.610758337231614860e+03,3.312090920463432849e+04,4.421841672588526308e+03,1.802815149882823789e+03,1.094823748223814164e+03,1.734101416270142863e+03,9.364944932060302563e+02,6.920998016981042383e+03,1.577804651527706483e+03,9.970564176597288508e+01,1.309516458346771230e+02,1.219949947933723564e+02,4.078151012135585347e+02,1.595582693177741476e+02,1.804774784244447801e+04,5.690736185766956623e+03,8.825451641279036266e+03,4.241847785252784888e+03,7.061681780516474646e+03,6.528380486265523359e+03,1.686812422541028809e+03,3.438078103332508363e+03,3.217864579738538851e+03,3.164001748742462951e+03,3.119293352160420000e+03,1.039987435205332804e+04,1.605939476899716101e+04,1.336600629738359567e+04,1.140202957530952517e+04,2.917818701665213666e+03,1.342096477293227053e+03,2.125308778800374512e+02,7.693664629756790418e+01,2.516417763646113599e+04
3.471766164177752216e+04,3.558319891262516649e+03,2.596946800144945882e+03,0.000000000000000000e+00,9.424739171452069968e+02,2.651985472340566957e+03,2.021758549504878829e+03,5.102084793022775671e+02,7.322782397346890093e+01,3.255319515413262707e+04,4.533025399537439739e+02,3.676853572975023781e+03,1.376120046289798211e+03,3.199914275972935229e+03,2.610758337231614860e+03,3.436799142523824412e+04,4.666485757208717587e+03,2.460975070314973436e+03,1.124261511973958477e+03,1.974789617219638330e+03,9.894349031451162091e+02,7.309084390851940043e+03,1.665098725640611292e+03,7.450765020328931598e+01,9.785704448195974692e+01,1.123349191919761267e+02,4.112057591373446712e+02,1.608848693101677156e+02,1.689395136732130413e+04,5.322883221610104556e+03,8.265237808005707848e+03,3.974029689098156268e+03,6.615827458095272959e+03,6.118687990806849484e+03,1.686812422541028809e+03,3.357209817316530462e+03,3.141623220592367943e+03,3.089148002234656815e+03,3.046443331831519572e+03,9.862578129498879207e+03,1.520996387967211376e+04,1.270413578575978136e+04,1.089788397341996824e+04,2.918094845886414078e+03,1.342096477293227053e+03,1.496155999516509780e+02,7.693664629756790418e+01,2.368399218698096229e+04
3.471766164177752216e+04,3.558319891262516649e+03,3.175052140422980301e+03,0.000000000000000000e+00,9.424739171452069968e+02,2.513106673895946187e+03,2.494434610503984004e+03,7.051929154061040208e+02,1.336574720245230878e+02,3.587409088693892409e+04,5.778011248706174001e+02,3.676047591794995697e+03,1.375768476350449419e+03,3.148838614448607586e+03,2.610758337231614860e+03,3.659297434562137641e+04,7.127461140768706173e+03,3.335450535786029832e+03,1.216287378928078851e+03,1.887445495906245469e+03,1.192518017612302401e+03,1.117411370264954530e+04,2.543225690598874280e+03,1.121759374393169111e+02,1.473299140404263312e+02,1.372047713952308925e+02,4.621572842197384716e+02,1.808197298316535182e+02,1.863754767477140558e+04,5.864055869553408229e+03,9.123955309752664107e+03,4.392962468402343802e+03,7.313252289122588081e+03,6.762114948495924182e+03,1.686812422541049727e+03,3.585978708851372176e+03,3.357372937557012847e+03,3.300944756836500346e+03,3.252465772844471758e+03,1.078961569472097472e+04,1.667453899296782402e+04,1.380278976640518522e+04,1.174790165602534762e+04,2.918647134328850370e+03,1.342096477293227053e+03,4.446268726768292936e+02,7.693664629756790418e+01,2.610104411973874085e+04
3.471766164177752216e+04,3.558319891262516649e+03,3.597875050060601097e+03,0.000000000000000000e+00,9.424739171452069968e+02,2.439026787169085310e+03,2.908330913304804199e+03,7.695785266785568410e+02,1.352155108324691923e+02,4.381742520643118769e+04,4.258490058438694064e+02,3.675240959924856270e+03,1.377217595204117970e+03,3.631136988982696494e+03,2.610758337231614860e+03,3.461740786935902725e+04,7.790233737980290243e+03,2.743782350568526454e+03,1.414227737962965648e+03,2.225393208360187145e+03,1.192518017612302401e+03,1.223746712598111117e+04,2.779716674269343912e+03,1.219846962404393196e+02,1.602125662740605776e+02,1.390042070587506089e+02,4.280486838666346330e+02,1.674746888437208270e+02,2.281289859735690698e+04,7.173148111202016480e+03,1.109684607833657901e+04,5.350010482901825526e+03,8.906512790021890396e+03,8.229374876757563470e+03,1.686812422541028809e+03,4.052797084297531910e+03,3.798298151013617826e+03,3.733519905681301680e+03,3.672261069738951846e+03,1.281503990089947547e+04,1.989821885592241961e+04,1.622958772476327795e+04,1.355370840974049497e+04,2.922789297646811974e+03,1.342096477293227053e+03,1.661116789206791680e+02,7.693664629756790418e+01,3.140645983192785206e+04
3.471766164177752216e+04,3.558319891262516649e+03,3.601374850644813705e+03,0.000000000000000000e+00,9.424739171452069968e+02,2.521622903801290249e+03,2.802427183812427756e+03,7.180559226220107121e+02,1.553587268494871978e+02,4.162979461033765983e+04,3.932878374809948241e+02,3.674433677364744653e+03,1.377331084377795378e+03,4.063946347988944581e+03,2.610758337231614860e+03,3.379386300669606862e+04,7.089848727583910659e+03,2.787548726593251558e+03,1.403161869797337658e+03,1.898806818972978135e+03,1.192518017612302401e+03,1.113993420919361051e+04,2.529804802907205158e+03,1.379271758815904434e+02,1.811511401673491264e+02,1.702117699635059012e+02,5.618502961460928873e+02,2.198247701028706729e+02,2.166240917681995052e+04,6.808523115393973967e+03,1.053053291119197638e+04,5.074577086728611903e+03,8.447980778980801915e+03,7.806912454443949173e+03,1.686812422541028809e+03,3.911788341197910995e+03,3.665015283913929125e+03,3.602801915163413469e+03,3.545541937143676478e+03,1.225484527399504987e+04,1.900293706456941436e+04,1.555991142537779160e+04,1.305401914038109317e+04,2.923893874531612255e+03,1.342096477293227053e+03,1.925821312198173700e+02,7.693664629756790418e+01,2.992980554829251923e+04
3.471766164177752216e+04,3.558319891262516649e+03,3.639869609058675906e+03,0.000000000000000000e+00,9.424739171452069968e+02,2.577201681337787704e+03,2.950131133517734270e+03,8.031051277105301551e+02,1.177432184862159090e+02,4.057413728694065503e+04,4.098876488032445309e+02,3.673625744114607187e+03,1.376894430769600149e+03,4.086196568244467016e+03,2.610758337231614860e+03,3.312655636940688419e+04,7.654223183564341525e+03,2.516684140911222130e+03,1.478196729998234787e+03,1.893170025511398535e+03,1.192518017612302401e+03,1.205158181423170390e+04,2.731185292708430097e+03,1.133585552161339791e+02,1.488831435420330820e+02,1.488523358010370430e+02,5.083484843500888246e+02,1.988921060839742267e+02,2.110737554797558550e+04,6.633868303899273087e+03,1.026581422604625550e+04,4.941849324334880293e+03,8.227020181402764138e+03,7.602320326510480299e+03,1.686812422541028809e+03,3.837472630565925556e+03,3.594804635152016999e+03,3.533927794536035435e+03,3.478727475337347641e+03,1.194517981055131895e+04,1.850974046489786269e+04,1.519038838278870389e+04,1.277789836892795392e+04,2.924446162974011713e+03,1.342096477293227053e+03,1.925821312198173700e+02,7.693664629756790418e+01,2.914178391106472918e+04
3.471766164177752216e+04,3.558319891262516649e+03,3.118455566317609737e+03,0.000000000000000000e+00,9.424739171452069968e+02,2.521503239333113015e+03,2.578136836481456157e+03,8.137335750985207596e+02,1.367735496404153253e+02,4.000584057711911737e+04,3.300808636001206651e+02,3.672817160174452511e+03,1.376463040887513898e+03,4.293931690057600463e+03,2.610758337231614860e+03,3.303431934478862968e+04,7.842972836777913471e+03,2.504219395946287477e+03,1.277811022937827829e+03,2.306217346806373826e+03,1.192518017612302401e+03,1.235825092252319155e+04,2.798535076546411801e+03,1.206305548341206872e+02,1.584340606377745075e+02,1.595049563241862813e+02,5.587115457308921123e+02,2.185967293006060572e+02,2.080862355561980803e+04,6.540149729384645980e+03,1.010547143008599414e+04,4.862676238858194665e+03,8.095215561453471310e+03,7.480537025143654319e+03,1.686812422541028809e+03,3.693448756795984991e+03,3.458801709218727410e+03,3.400486209208276705e+03,3.349182355124003607e+03,1.170512522650512255e+04,1.812826173413302968e+04,1.490124662782224550e+04,1.256182645212039097e+04,2.926103028301210543e+03,1.342096477293227053e+03,1.170070717570604018e+02,7.693664629756790418e+01,2.868772245283309894e+04
